return_id,order_item_id,return_reason,return_date
2966,94642,Defective,2025-01-01
2967,21764,Late Delivery,2025-01-01
2968,35122,Late Delivery,2025-01-01
2969,2410,Late Delivery,2025-01-01
2970,75188,Damaged,2025-01-01
2971,39522,Defective,2025-01-01
2972,25682,Damaged,2025-01-01
2973,91350,Defective,2025-01-01
2974,4080,Defective,2025-01-01
2975,6822,No Longer Needed,2025-01-01
2976,74842,Defective,2025-01-01
2977,23229,No Longer Needed,2025-01-01
2978,62518,Defective,2025-01-01
2979,96725,Defective,2025-01-01
2980,34206,No Longer Needed,2025-01-01
2981,91361,Damaged,2025-01-01
2982,1802,Wrong Product,2025-01-01
2983,29261,Wrong Product,2025-01-01
2984,9925,Damaged,2025-01-01
2985,51527,Defective,2025-01-01
2986,51516,Late Delivery,2025-01-01
2987,81540,No Longer Needed,2025-01-01
2988,83958,Damaged,2025-01-01
2989,31242,Damaged,2025-01-01
2990,82511,Damaged,2025-01-01
2991,17837,Damaged,2025-01-01
2992,954,Damaged,2025-01-01
2993,84776,No Longer Needed,2025-01-01
2994,53045,Damaged,2025-01-01
2995,1060,No Longer Needed,2025-01-01
2996,88980,Defective,2025-01-01
2997,65187,Defective,2025-01-01
2998,16387,Defective,2025-01-01
2999,4450,Wrong Product,2025-01-01
3000,13044,Defective,2025-01-01
3001,24458,Wrong Product,2025-01-01
3002,50307,Defective,2025-01-01
3003,12068,Damaged,2025-01-01
3004,98903,No Longer Needed,2025-01-01
3005,33320,Late Delivery,2025-01-01
3006,16113,Late Delivery,2025-01-01
3007,19923,Late Delivery,2025-01-01
3008,22771,Damaged,2025-01-01
3009,19979,Damaged,2025-01-01
3010,6188,Defective,2025-01-01
3011,29881,Damaged,2025-01-01
3012,58816,Defective,2025-01-01
3013,56654,Defective,2025-01-01
3014,72480,Damaged,2025-01-01
3015,25522,No Longer Needed,2025-01-01
3016,55927,Late Delivery,2025-01-01
3017,94063,No Longer Needed,2025-01-01
3018,7864,No Longer Needed,2025-01-01
3019,78717,Defective,2025-01-01
3020,49119,Late Delivery,2025-01-01
3021,99619,Wrong Product,2025-01-01
3022,20300,No Longer Needed,2025-01-01
3023,5905,Damaged,2025-01-01
3024,98968,Wrong Product,2025-01-01
3025,20018,No Longer Needed,2025-01-01
3026,49107,Late Delivery,2025-01-01
3027,90299,Damaged,2025-01-01
3028,54807,Wrong Product,2025-01-01
3029,12230,Late Delivery,2025-01-01
3030,21255,Wrong Product,2025-01-01
3031,59520,Damaged,2025-01-01
3032,86313,Damaged,2025-01-01
3033,95559,No Longer Needed,2025-01-01
3034,9982,Late Delivery,2025-01-01
3035,43217,Late Delivery,2025-01-01
3036,89853,Defective,2025-01-01
3037,13440,Wrong Product,2025-01-01
3038,38676,Defective,2025-01-01
3039,93951,Defective,2025-01-01
3040,3581,Late Delivery,2025-01-01
3041,52725,Late Delivery,2025-01-01
3042,54753,Damaged,2025-01-01
3043,61766,Late Delivery,2025-01-01
3044,13049,Defective,2025-01-01
3045,91447,No Longer Needed,2025-01-01
3046,82950,Wrong Product,2025-01-01
3047,68856,Wrong Product,2025-01-01
3048,5865,Late Delivery,2025-01-01
3049,40905,Late Delivery,2025-01-01
3050,9106,Late Delivery,2025-01-01
3051,24613,Wrong Product,2025-01-01
3052,71906,Wrong Product,2025-01-01
3053,11856,Damaged,2025-01-01
3054,75563,Defective,2025-01-01
3055,56508,Wrong Product,2025-01-01
3056,38194,Damaged,2025-01-01
3057,1593,Wrong Product,2025-01-01
3058,92974,No Longer Needed,2025-01-01
3059,36586,Defective,2025-01-01
3060,76804,Damaged,2025-01-01
3061,47020,Wrong Product,2025-01-01
3062,42143,Damaged,2025-01-01
3063,90592,Late Delivery,2025-01-01
3064,98360,Damaged,2025-01-01
3065,22752,Defective,2025-01-01
3066,41924,No Longer Needed,2025-01-01
3067,33083,Wrong Product,2025-01-01
3068,45431,Wrong Product,2025-01-01
3069,41174,Damaged,2025-01-01
3070,98357,Defective,2025-01-01
3071,30189,Defective,2025-01-01
3072,34753,Damaged,2025-01-01
3073,23423,Wrong Product,2025-01-01
3074,34402,Defective,2025-01-01
3075,80549,Defective,2025-01-01
3076,52217,Defective,2025-01-01
3077,90223,Wrong Product,2025-01-01
3078,12482,Damaged,2025-01-01
3079,59491,Defective,2025-01-01
3080,2789,No Longer Needed,2025-01-01
3081,5855,Defective,2025-01-01
3082,52770,Late Delivery,2025-01-01
3083,2358,Wrong Product,2025-01-01
3084,30180,No Longer Needed,2025-01-01
3085,61451,Damaged,2025-01-01
3086,26333,Late Delivery,2025-01-01
3087,65626,Wrong Product,2025-01-01
3088,41423,Late Delivery,2025-01-01
3089,32465,No Longer Needed,2025-01-01
3090,62219,Wrong Product,2025-01-01
3091,8086,Defective,2025-01-01
3092,30157,Wrong Product,2025-01-01
3093,45615,Late Delivery,2025-01-01
3094,33018,Late Delivery,2025-01-01
3095,83339,Defective,2025-01-01
3096,12549,Wrong Product,2025-01-01
3097,65445,Damaged,2025-01-01
3098,55934,Damaged,2025-01-01
3099,35716,Damaged,2025-01-01
3100,37415,Damaged,2025-01-01
3101,88145,Late Delivery,2025-01-01
3102,85506,No Longer Needed,2025-01-01
3103,51261,Defective,2025-01-01
3104,2126,Defective,2025-01-01
3105,43456,No Longer Needed,2025-01-01
3106,31618,Late Delivery,2025-01-01
3107,89899,Wrong Product,2025-01-01
3108,52013,Damaged,2025-01-01
3109,70020,Defective,2025-01-01
3110,7520,No Longer Needed,2025-01-01
3111,79921,Wrong Product,2025-01-01
3112,81063,Wrong Product,2025-01-01
3113,1023,Damaged,2025-01-01
3114,92295,Defective,2025-01-01
3115,12827,No Longer Needed,2025-01-01
3116,77727,Damaged,2025-01-01
3117,20015,No Longer Needed,2025-01-01
3118,15895,Damaged,2025-01-01
3119,84617,Wrong Product,2025-01-01
3120,83926,Late Delivery,2025-01-01
3121,27954,No Longer Needed,2025-01-01
3122,7332,Damaged,2025-01-01
3123,41727,No Longer Needed,2025-01-01
3124,4104,No Longer Needed,2025-01-01
3125,62998,Damaged,2025-01-01
3126,70077,Damaged,2025-01-01
3127,32653,No Longer Needed,2025-01-01
3128,70919,No Longer Needed,2025-01-01
3129,89957,Defective,2025-01-01
3130,58115,No Longer Needed,2025-01-01
3131,924,Defective,2025-01-01
3132,70162,Wrong Product,2025-01-01
3133,85265,Defective,2025-01-01
3134,99848,Defective,2025-01-01
3135,85905,No Longer Needed,2025-01-01
3136,62011,Damaged,2025-01-01
3137,18938,No Longer Needed,2025-01-01
3138,31961,Wrong Product,2025-01-01
3139,17013,Late Delivery,2025-01-01
3140,67837,Defective,2025-01-01
3141,41936,Damaged,2025-01-01
3142,38607,Defective,2025-01-01
3143,85152,Damaged,2025-01-01
3144,67981,Wrong Product,2025-01-01
3145,69160,Defective,2025-01-01
3146,92746,Wrong Product,2025-01-01
3147,38567,Damaged,2025-01-01
3148,41376,Wrong Product,2025-01-01
3149,1044,Late Delivery,2025-01-01
3150,83571,Damaged,2025-01-01
3151,97913,Late Delivery,2025-01-01
3152,42222,Defective,2025-01-01
3153,7912,Late Delivery,2025-01-01
3154,8021,No Longer Needed,2025-01-01
3155,17800,Defective,2025-01-01
3156,7876,Damaged,2025-01-01
3157,60708,No Longer Needed,2025-01-01
3158,75178,Damaged,2025-01-01
3159,73730,Wrong Product,2025-01-01
3160,47571,Damaged,2025-01-01
3161,94760,Wrong Product,2025-01-01
3162,44527,Late Delivery,2025-01-01
3163,3947,Defective,2025-01-01
3164,28024,Late Delivery,2025-01-01
3165,58931,Damaged,2025-01-01
3166,43056,No Longer Needed,2025-01-01
3167,55499,Damaged,2025-01-01
3168,55182,Late Delivery,2025-01-01
3169,39222,Damaged,2025-01-01
3170,95402,Defective,2025-01-01
3171,66839,No Longer Needed,2025-01-01
3172,46867,Defective,2025-01-01
3173,35606,Defective,2025-01-01
3174,87379,Damaged,2025-01-01
3175,16535,No Longer Needed,2025-01-01
3176,70257,Damaged,2025-01-01
3177,79899,Late Delivery,2025-01-01
3178,23490,Defective,2025-01-01
3179,83865,Wrong Product,2025-01-01
3180,61653,Late Delivery,2025-01-01
3181,31738,Damaged,2025-01-01
3182,63836,Damaged,2025-01-01
3183,50435,Defective,2025-01-01
3184,19262,Defective,2025-01-01
3185,47467,No Longer Needed,2025-01-01
3186,73624,Defective,2025-01-01
3187,31405,Wrong Product,2025-01-01
3188,47387,No Longer Needed,2025-01-01
3189,59743,Wrong Product,2025-01-01
3190,85581,Defective,2025-01-01
3191,39183,Wrong Product,2025-01-01
3192,37572,Wrong Product,2025-01-01
3193,78068,No Longer Needed,2025-01-01
3194,48528,Late Delivery,2025-01-01
3195,11001,Defective,2025-01-01
3196,35622,Damaged,2025-01-01
3197,23287,Wrong Product,2025-01-01
3198,92859,No Longer Needed,2025-01-01
3199,96228,Wrong Product,2025-01-01
3200,66385,Damaged,2025-01-01
3201,18474,Wrong Product,2025-01-01
3202,29018,Wrong Product,2025-01-01
3203,85938,No Longer Needed,2025-01-01
3204,18671,Defective,2025-01-01
3205,3031,Defective,2025-01-01
3206,3734,No Longer Needed,2025-01-01
3207,39162,Late Delivery,2025-01-01
3208,24290,Wrong Product,2025-01-01
3209,9240,Wrong Product,2025-01-01
3210,94265,No Longer Needed,2025-01-01
3211,97787,No Longer Needed,2025-01-01
3212,74061,No Longer Needed,2025-01-01
3213,59068,No Longer Needed,2025-01-01
3214,60203,Defective,2025-01-01
3215,56485,Damaged,2025-01-01
3216,28665,No Longer Needed,2025-01-01
3217,63490,Damaged,2025-01-01
3218,33561,Wrong Product,2025-01-01
3219,12112,Wrong Product,2025-01-01
3220,88765,Late Delivery,2025-01-01
3221,50270,Late Delivery,2025-01-01
3222,74928,Wrong Product,2025-01-01
3223,53755,Damaged,2025-01-01
3224,72673,Defective,2025-01-01
3225,81409,Defective,2025-01-01
3226,70312,No Longer Needed,2025-01-01
3227,56129,Defective,2025-01-01
3228,80126,No Longer Needed,2025-01-01
3229,90213,Late Delivery,2025-01-01
3230,2955,Late Delivery,2025-01-01
3231,91191,Defective,2025-01-01
3232,778,Damaged,2025-01-01
3233,96941,Damaged,2025-01-01
3234,15615,Wrong Product,2025-01-01
3235,72460,No Longer Needed,2025-01-01
3236,9376,Wrong Product,2025-01-01
3237,63522,Late Delivery,2025-01-01
3238,95713,No Longer Needed,2025-01-01
3239,70732,Damaged,2025-01-01
3240,42800,No Longer Needed,2025-01-01
3241,98005,Wrong Product,2025-01-01
3242,3048,Defective,2025-01-01
3243,20083,Late Delivery,2025-01-01
3244,88873,Late Delivery,2025-01-01
3245,33712,Damaged,2025-01-01
3246,96472,Damaged,2025-01-01
3247,9888,Wrong Product,2025-01-01
3248,89876,Damaged,2025-01-01
3249,99175,No Longer Needed,2025-01-01
3250,69078,No Longer Needed,2025-01-01
3251,34697,No Longer Needed,2025-01-01
3252,8601,No Longer Needed,2025-01-01
3253,12358,Damaged,2025-01-01
3254,38602,No Longer Needed,2025-01-01
3255,51984,Wrong Product,2025-01-01
3256,66545,Late Delivery,2025-01-01
3257,42134,Damaged,2025-01-01
3258,47696,Wrong Product,2025-01-01
3259,69873,Wrong Product,2025-01-01
3260,62471,Damaged,2025-01-01
3261,14362,Damaged,2025-01-01
3262,53484,Wrong Product,2025-01-01
3263,23132,Damaged,2025-01-01
3264,36664,Defective,2025-01-01
3265,55788,Damaged,2025-01-01
3266,78940,Defective,2025-01-01
3267,40922,Late Delivery,2025-01-01
3268,85625,Defective,2025-01-01
3269,95844,Defective,2025-01-01
3270,41668,Damaged,2025-01-01
3271,35500,Wrong Product,2025-01-01
3272,54596,Late Delivery,2025-01-01
3273,22354,Late Delivery,2025-01-01
3274,14626,Late Delivery,2025-01-01
3275,59694,Wrong Product,2025-01-01
3276,69535,Wrong Product,2025-01-01
3277,41948,Damaged,2025-01-01
3278,63547,No Longer Needed,2025-01-01
3279,5448,Late Delivery,2025-01-01
3280,29782,Late Delivery,2025-01-01
3281,47057,No Longer Needed,2025-01-01
3282,98917,No Longer Needed,2025-01-01
3283,12957,Damaged,2025-01-01
3284,29538,Damaged,2025-01-01
3285,60332,Wrong Product,2025-01-01
3286,85237,No Longer Needed,2025-01-01
3287,56496,Late Delivery,2025-01-01
3288,82758,No Longer Needed,2025-01-01
3289,33048,Late Delivery,2025-01-01
3290,8787,No Longer Needed,2025-01-01
3291,1123,Late Delivery,2025-01-01
3292,38805,Defective,2025-01-01
3293,73462,Wrong Product,2025-01-01
3294,48014,Damaged,2025-01-01
3295,40234,Damaged,2025-01-01
3296,31917,Late Delivery,2025-01-01
3297,7096,Defective,2025-01-01
3298,74858,No Longer Needed,2025-01-01
3299,22279,Wrong Product,2025-01-01
3300,30573,Late Delivery,2025-01-01
3301,76806,Defective,2025-01-01
3302,54247,Wrong Product,2025-01-01
3303,49889,Defective,2025-01-01
3304,57297,Wrong Product,2025-01-01
3305,76542,Wrong Product,2025-01-01
3306,36898,Damaged,2025-01-01
3307,81306,Defective,2025-01-01
3308,52899,Late Delivery,2025-01-01
3309,13090,Damaged,2025-01-01
3310,30005,Late Delivery,2025-01-01
3311,59447,Wrong Product,2025-01-01
3312,69745,Wrong Product,2025-01-01
3313,46395,Wrong Product,2025-01-01
3314,69678,Late Delivery,2025-01-01
3315,73693,Damaged,2025-01-01
3316,88696,Damaged,2025-01-01
3317,43009,Late Delivery,2025-01-01
3318,61244,Wrong Product,2025-01-01
3319,58498,Wrong Product,2025-01-01
3320,19865,No Longer Needed,2025-01-01
3321,97565,Damaged,2025-01-01
3322,24706,Damaged,2025-01-01
3323,48679,No Longer Needed,2025-01-01
3324,18476,Wrong Product,2025-01-01
3325,66196,No Longer Needed,2025-01-01
3326,28110,No Longer Needed,2025-01-01
3327,99344,Defective,2025-01-01
3328,22289,Wrong Product,2025-01-01
3329,88229,Damaged,2025-01-01
3330,34698,Defective,2025-01-01
3331,28030,Damaged,2025-01-01
3332,11039,Damaged,2025-01-01
3333,64204,Damaged,2025-01-01
3334,38024,No Longer Needed,2025-01-01
3335,79192,Wrong Product,2025-01-01
3336,21784,Wrong Product,2025-01-01
3337,35427,Late Delivery,2025-01-01
3338,76170,Late Delivery,2025-01-01
3339,31982,Defective,2025-01-01
3340,47963,Damaged,2025-01-01
3341,27264,Damaged,2025-01-01
3342,61373,No Longer Needed,2025-01-01
3343,8752,Damaged,2025-01-01
3344,70496,Late Delivery,2025-01-01
3345,934,Defective,2025-01-01
3346,70814,Defective,2025-01-01
3347,52070,Wrong Product,2025-01-01
3348,26218,No Longer Needed,2025-01-01
3349,28424,Damaged,2025-01-01
3350,59247,Late Delivery,2025-01-01
3351,26335,Damaged,2025-01-01
3352,80481,Defective,2025-01-01
3353,50406,No Longer Needed,2025-01-01
3354,87802,No Longer Needed,2025-01-01
3355,4185,No Longer Needed,2025-01-01
3356,17250,Defective,2025-01-01
3357,83234,Damaged,2025-01-01
3358,17614,Late Delivery,2025-01-01
3359,99659,Defective,2025-01-01
3360,26750,Damaged,2025-01-01
3361,66632,Defective,2025-01-01
3362,52982,Wrong Product,2025-01-01
3363,52518,Defective,2025-01-01
3364,47333,Late Delivery,2025-01-01
3365,67590,Defective,2025-01-01
3366,69168,Wrong Product,2025-01-01
3367,74519,No Longer Needed,2025-01-01
3368,21694,Wrong Product,2025-01-01
3369,98182,No Longer Needed,2025-01-01
3370,22310,Damaged,2025-01-01
3371,61217,Defective,2025-01-01
3372,55082,Damaged,2025-01-01
3373,95431,Wrong Product,2025-01-01
3374,59638,Defective,2025-01-01
3375,65752,Damaged,2025-01-01
3376,91932,Late Delivery,2025-01-01
3377,11931,No Longer Needed,2025-01-01
3378,25890,Defective,2025-01-01
3379,6145,Damaged,2025-01-01
3380,84681,No Longer Needed,2025-01-01
3381,37584,Defective,2025-01-01
3382,21429,Wrong Product,2025-01-01
3383,56781,Late Delivery,2025-01-01
3384,13131,No Longer Needed,2025-01-01
3385,63034,Damaged,2025-01-01
3386,14713,No Longer Needed,2025-01-01
3387,64177,Wrong Product,2025-01-01
3388,65453,Damaged,2025-01-01
3389,27596,Defective,2025-01-01
3390,83086,Wrong Product,2025-01-01
3391,53346,No Longer Needed,2025-01-01
3392,69097,Damaged,2025-01-01
3393,70938,Wrong Product,2025-01-01
3394,12787,Defective,2025-01-01
3395,84186,Damaged,2025-01-01
3396,77420,Late Delivery,2025-01-01
3397,14702,Wrong Product,2025-01-01
3398,72659,Wrong Product,2025-01-01
3399,5394,Damaged,2025-01-01
3400,84598,Damaged,2025-01-01
3401,12801,Defective,2025-01-01
3402,87467,Late Delivery,2025-01-01
3403,22530,Late Delivery,2025-01-01
3404,89416,No Longer Needed,2025-01-01
3405,20658,Defective,2025-01-01
3406,29817,No Longer Needed,2025-01-01
3407,58475,Damaged,2025-01-01
3408,82558,Late Delivery,2025-01-01
3409,56433,Damaged,2025-01-01
3410,22603,Defective,2025-01-01
3411,50462,Wrong Product,2025-01-01
3412,2321,Defective,2025-01-01
3413,73457,Damaged,2025-01-01
3414,8666,Damaged,2025-01-01
3415,3183,Defective,2025-01-01
3416,66074,Defective,2025-01-01
3417,16668,Damaged,2025-01-01
3418,58563,Defective,2025-01-01
3419,61886,Wrong Product,2025-01-01
3420,59117,No Longer Needed,2025-01-01
3421,40361,Wrong Product,2025-01-01
3422,21291,No Longer Needed,2025-01-01
3423,54213,No Longer Needed,2025-01-01
3424,22776,Damaged,2025-01-01
3425,83440,Defective,2025-01-01
3426,44492,Wrong Product,2025-01-01
3427,27872,Late Delivery,2025-01-01
3428,25160,Defective,2025-01-01
3429,22930,Defective,2025-01-01
3430,55076,Wrong Product,2025-01-01
3431,90108,Late Delivery,2025-01-01
3432,18894,Damaged,2025-01-01
3433,94763,Wrong Product,2025-01-01
3434,23896,No Longer Needed,2025-01-01
3435,43839,Late Delivery,2025-01-01
3436,24494,Defective,2025-01-01
3437,32910,Wrong Product,2025-01-01
3438,9559,Defective,2025-01-01
3439,49785,Damaged,2025-01-01
3440,80287,No Longer Needed,2025-01-01
3441,61014,Damaged,2025-01-01
3442,78502,Damaged,2025-01-01
3443,76233,Late Delivery,2025-01-01
3444,74943,No Longer Needed,2025-01-01
3445,65397,No Longer Needed,2025-01-01
3446,77977,Defective,2025-01-01
3447,72761,Wrong Product,2025-01-01
3448,84999,No Longer Needed,2025-01-01
3449,60418,Damaged,2025-01-01
3450,99550,Late Delivery,2025-01-01
3451,72538,Damaged,2025-01-01
3452,12561,Wrong Product,2025-01-01
3453,63673,Defective,2025-01-01
3454,43090,Late Delivery,2025-01-01
3455,47528,Defective,2025-01-01
3456,26123,Defective,2025-01-01
3457,93506,Damaged,2025-01-01
3458,72436,No Longer Needed,2025-01-01
3459,67797,No Longer Needed,2025-01-01
3460,54181,Damaged,2025-01-01
3461,275,Wrong Product,2025-01-01
3462,58234,Late Delivery,2025-01-01
3463,60474,Late Delivery,2025-01-01
3464,48465,Defective,2025-01-01
3465,72062,No Longer Needed,2025-01-01
3466,84555,Defective,2025-01-01
3467,1871,Late Delivery,2025-01-01
3468,41170,Late Delivery,2025-01-01
3469,633,Damaged,2025-01-01
3470,35906,Defective,2025-01-01
3471,81637,Defective,2025-01-01
3472,39371,Defective,2025-01-01
3473,81417,Defective,2025-01-01
3474,9188,Wrong Product,2025-01-01
3475,32853,No Longer Needed,2025-01-01
3476,51729,Wrong Product,2025-01-01
3477,54127,Defective,2025-01-01
3478,16934,No Longer Needed,2025-01-01
3479,43825,Damaged,2025-01-01
3480,67244,Wrong Product,2025-01-01
3481,27317,Damaged,2025-01-01
3482,45075,No Longer Needed,2025-01-01
3483,12725,Defective,2025-01-01
3484,70084,Late Delivery,2025-01-01
3485,86934,Late Delivery,2025-01-01
3486,94315,Defective,2025-01-01
3487,96817,Damaged,2025-01-01
3488,24041,No Longer Needed,2025-01-01
3489,53576,Wrong Product,2025-01-01
3490,1420,Damaged,2025-01-01
3491,87565,Late Delivery,2025-01-01
3492,4051,Late Delivery,2025-01-01
3493,76612,Wrong Product,2025-01-01
3494,34917,Defective,2025-01-01
3495,43192,Damaged,2025-01-01
3496,20348,Wrong Product,2025-01-01
3497,82226,Late Delivery,2025-01-01
3498,91046,Defective,2025-01-01
3499,63097,Defective,2025-01-01
3500,40122,Wrong Product,2025-01-01
3501,20848,Wrong Product,2025-01-01
3502,28497,Damaged,2025-01-01
3503,31202,Wrong Product,2025-01-01
3504,95571,Damaged,2025-01-01
3505,33298,Defective,2025-01-01
3506,49302,Wrong Product,2025-01-01
3507,98219,No Longer Needed,2025-01-01
3508,48500,Damaged,2025-01-01
3509,81428,Defective,2025-01-01
3510,32201,Wrong Product,2025-01-01
3511,93373,No Longer Needed,2025-01-01
3512,79613,Late Delivery,2025-01-01
3513,71596,No Longer Needed,2025-01-01
3514,69045,Late Delivery,2025-01-01
3515,78162,Defective,2025-01-01
3516,17314,Late Delivery,2025-01-01
3517,83057,Late Delivery,2025-01-01
3518,65464,Damaged,2025-01-01
3519,27235,Defective,2025-01-01
3520,40652,No Longer Needed,2025-01-01
3521,92510,Late Delivery,2025-01-01
3522,27702,No Longer Needed,2025-01-01
3523,73100,No Longer Needed,2025-01-01
3524,87806,No Longer Needed,2025-01-01
3525,1715,Late Delivery,2025-01-01
3526,75936,Late Delivery,2025-01-01
3527,76045,No Longer Needed,2025-01-01
3528,38147,Wrong Product,2025-01-01
3529,91220,Damaged,2025-01-01
3530,78101,Late Delivery,2025-01-01
3531,15086,No Longer Needed,2025-01-01
3532,42299,No Longer Needed,2025-01-01
3533,43077,No Longer Needed,2025-01-01
3534,8236,Defective,2025-01-01
3535,73952,Damaged,2025-01-01
3536,61099,Wrong Product,2025-01-01
3537,10400,Defective,2025-01-01
3538,50989,Late Delivery,2025-01-01
3539,82620,No Longer Needed,2025-01-01
3540,33676,Defective,2025-01-01
3541,39147,Wrong Product,2025-01-01
3542,36436,No Longer Needed,2025-01-01
3543,18988,Damaged,2025-01-01
3544,467,Late Delivery,2025-01-01
3545,20215,Late Delivery,2025-01-01
3546,4073,Defective,2025-01-01
3547,73120,No Longer Needed,2025-01-01
3548,58431,Wrong Product,2025-01-01
3549,53549,Damaged,2025-01-01
3550,69276,Wrong Product,2025-01-01
3551,88674,Wrong Product,2025-01-01
3552,82875,No Longer Needed,2025-01-01
3553,91819,Damaged,2025-01-01
3554,90139,Defective,2025-01-01
3555,55390,No Longer Needed,2025-01-01
3556,48166,Defective,2025-01-01
3557,64450,Wrong Product,2025-01-01
3558,20536,Damaged,2025-01-01
3559,71415,Wrong Product,2025-01-01
3560,7434,Late Delivery,2025-01-01
3561,30851,Defective,2025-01-01
3562,9790,No Longer Needed,2025-01-01
3563,44988,Wrong Product,2025-01-01
3564,85889,Defective,2025-01-01
3565,95181,No Longer Needed,2025-01-01
3566,37060,Late Delivery,2025-01-01
3567,75602,Damaged,2025-01-01
3568,21177,Damaged,2025-01-01
3569,17330,Late Delivery,2025-01-01
3570,46956,Defective,2025-01-01
3571,24676,Wrong Product,2025-01-01
3572,5212,Late Delivery,2025-01-01
3573,82444,No Longer Needed,2025-01-01
3574,41864,Damaged,2025-01-01
3575,29222,Defective,2025-01-01
3576,79860,No Longer Needed,2025-01-01
3577,18847,Defective,2025-01-01
3578,43161,Late Delivery,2025-01-01
3579,80883,Wrong Product,2025-01-01
3580,24019,Damaged,2025-01-01
3581,94293,Wrong Product,2025-01-01
3582,44781,Defective,2025-01-01
3583,96680,Defective,2025-01-01
3584,26578,Damaged,2025-01-01
3585,21908,Wrong Product,2025-01-01
3586,95687,No Longer Needed,2025-01-01
3587,24607,Damaged,2025-01-01
3588,44035,Damaged,2025-01-01
3589,35908,Defective,2025-01-01
3590,34734,Damaged,2025-01-01
3591,12331,Damaged,2025-01-01
3592,652,No Longer Needed,2025-01-01
3593,67277,Late Delivery,2025-01-01
3594,89137,Late Delivery,2025-01-01
3595,87066,No Longer Needed,2025-01-01
3596,11115,Late Delivery,2025-01-01
3597,29356,Damaged,2025-01-01
3598,62858,Damaged,2025-01-01
3599,33686,Late Delivery,2025-01-01
3600,50830,Defective,2025-01-01
3601,50888,No Longer Needed,2025-01-01
3602,54197,No Longer Needed,2025-01-01
3603,48265,Defective,2025-01-01
3604,24736,Defective,2025-01-01
3605,32622,Wrong Product,2025-01-01
3606,5105,Late Delivery,2025-01-01
3607,21560,Damaged,2025-01-01
3608,42910,Wrong Product,2025-01-01
3609,84453,Defective,2025-01-01
3610,23547,Damaged,2025-01-01
3611,52951,Wrong Product,2025-01-01
3612,57533,Wrong Product,2025-01-01
3613,82951,Wrong Product,2025-01-01
3614,96032,Late Delivery,2025-01-01
3615,90361,No Longer Needed,2025-01-01
3616,31437,No Longer Needed,2025-01-01
3617,92891,Defective,2025-01-01
3618,50652,Defective,2025-01-01
3619,11754,Late Delivery,2025-01-01
3620,51403,Damaged,2025-01-01
3621,48250,Late Delivery,2025-01-01
3622,41147,Late Delivery,2025-01-01
3623,69145,Damaged,2025-01-01
3624,32875,Defective,2025-01-01
3625,65578,Damaged,2025-01-01
3626,22331,Wrong Product,2025-01-01
3627,6663,Damaged,2025-01-01
3628,54465,Damaged,2025-01-01
3629,44916,Defective,2025-01-01
3630,18387,Late Delivery,2025-01-01
3631,47234,No Longer Needed,2025-01-01
3632,6268,No Longer Needed,2025-01-01
3633,51312,Late Delivery,2025-01-01
3634,47307,Wrong Product,2025-01-01
3635,18665,Late Delivery,2025-01-01
3636,22919,Damaged,2025-01-01
3637,63617,Wrong Product,2025-01-01
3638,28439,Defective,2025-01-01
3639,67954,No Longer Needed,2025-01-01
3640,62817,Defective,2025-01-01
3641,44893,Defective,2025-01-01
3642,13800,Defective,2025-01-01
3643,15778,Wrong Product,2025-01-01
3644,65961,Wrong Product,2025-01-01
3645,13423,No Longer Needed,2025-01-01
3646,53524,Damaged,2025-01-01
3647,14889,Defective,2025-01-01
3648,1349,Defective,2025-01-01
3649,13722,No Longer Needed,2025-01-01
3650,73329,Damaged,2025-01-01
3651,79642,Damaged,2025-01-01
3652,70964,Defective,2025-01-01
3653,757,Late Delivery,2025-01-01
3654,97684,Late Delivery,2025-01-01
3655,16580,Defective,2025-01-01
3656,12897,No Longer Needed,2025-01-01
3657,84183,Damaged,2025-01-01
3658,50879,Damaged,2025-01-01
3659,55446,Wrong Product,2025-01-01
3660,3612,Late Delivery,2025-01-01
3661,6300,Late Delivery,2025-01-01
3662,90757,No Longer Needed,2025-01-01
3663,92098,Late Delivery,2025-01-01
3664,78176,Damaged,2025-01-01
3665,50202,Wrong Product,2025-01-01
3666,3916,Wrong Product,2025-01-01
3667,73619,Wrong Product,2025-01-01
3668,9667,Damaged,2025-01-01
3669,49873,Wrong Product,2025-01-01
3670,76015,Wrong Product,2025-01-01
3671,15603,Wrong Product,2025-01-01
3672,75012,Defective,2025-01-01
3673,62005,Wrong Product,2025-01-01
3674,76690,Defective,2025-01-01
3675,71,Damaged,2025-01-01
3676,7256,Defective,2025-01-01
3677,64943,Late Delivery,2025-01-01
3678,97252,Wrong Product,2025-01-01
3679,4728,Damaged,2025-01-01
3680,93323,No Longer Needed,2025-01-01
3681,83826,Damaged,2025-01-01
3682,23662,No Longer Needed,2025-01-01
3683,42144,No Longer Needed,2025-01-01
3684,48494,Wrong Product,2025-01-01
3685,50067,No Longer Needed,2025-01-01
3686,74545,No Longer Needed,2025-01-01
3687,26770,No Longer Needed,2025-01-01
3688,63440,No Longer Needed,2025-01-01
3689,52774,Wrong Product,2025-01-01
3690,34480,No Longer Needed,2025-01-01
3691,61839,Late Delivery,2025-01-01
3692,35952,Defective,2025-01-01
3693,42566,No Longer Needed,2025-01-01
3694,33963,Damaged,2025-01-01
3695,75581,Defective,2025-01-01
3696,74213,No Longer Needed,2025-01-01
3697,50405,Late Delivery,2025-01-01
